km;largura;altura;patologia;xi;xf;yi;yf
197746-56_NORTE_P1_png.rf.b7c58e91bd7ab88329c530f8267a62d8.jpg;920;640;TLC-FC1;176;327;202;490
197746-56_NORTE_P1_png.rf.b7c58e91bd7ab88329c530f8267a62d8.jpg;920;640;TLC-FC1;229;190;247;269
197746-56_NORTE_P1_png.rf.b7c58e91bd7ab88329c530f8267a62d8.jpg;920;640;TLC-FC1;187;554;215;640
197746-56_NORTE_P1_png.rf.b7c58e91bd7ab88329c530f8267a62d8.jpg;920;640;TLC-FC1;125;452;159;640
197818-95_NORTE_P1_png.rf.4d51bb651e6124cb835da6a3eb67fe3c.jpg;920;640;TLC-FC1;202;208;233;615
197826-08_NORTE_P1_png.rf.b7684f4d684f0f84a0e91c8800f46d9c.jpg;920;640;FI;570;31;785;637
197826-08_NORTE_P1_png.rf.b7684f4d684f0f84a0e91c8800f46d9c.jpg;920;640;J;158;273;250;418
197859-38_NORTE_P1_png.rf.1a7bc72f4c7fcc07221eda64045d2ba6.jpg;920;640;J;126;0;263;640
197863-13_NORTE_P1_png.rf.494842281ade35f2f5d515d053a8cbd2.jpg;920;640;J;108;0;260;640
197900-76_NORTE_P1_png.rf.830b96eab6d1580510dc909702373eea.jpg;920;640;TLL-FC2;151;42;270;497
197900-76_NORTE_P1_png.rf.830b96eab6d1580510dc909702373eea.jpg;920;640;TLC-FC1;199;512;229;640
197900-76_NORTE_P1_png.rf.830b96eab6d1580510dc909702373eea.jpg;920;640;TLC-FC1;247;528;266;592
197904-14_NORTE_P1_png.rf.42da79af1b764ce9296487fbb86d83b4.jpg;920;640;TLC-FC1;188;11;236;608
197941-19_NORTE_P1_png.rf.0b8afbaeb6e4c6427f99fd803ef439b9.jpg;920;640;TLC-FC1;213;332;252;619
197981-54_NORTE_P1_png.rf.49b5b5a0050dfe66b75909848c639a78.jpg;920;640;TLC-FC1;137;528;175;604
197981-54_NORTE_P1_png.rf.49b5b5a0050dfe66b75909848c639a78.jpg;920;640;TLC-FC2;148;388;176;538
197981-54_NORTE_P1_png.rf.49b5b5a0050dfe66b75909848c639a78.jpg;920;640;TLC-FC1;152;306;197;405
197981-54_NORTE_P1_png.rf.49b5b5a0050dfe66b75909848c639a78.jpg;920;640;TLC-FC2;203;246;223;331
197981-54_NORTE_P1_png.rf.49b5b5a0050dfe66b75909848c639a78.jpg;920;640;TLC-FC1;160;203;195;294
197981-54_NORTE_P1_png.rf.49b5b5a0050dfe66b75909848c639a78.jpg;920;640;TLC-FC2;205;4;234;55
197981-54_NORTE_P1_png.rf.49b5b5a0050dfe66b75909848c639a78.jpg;920;640;TLC-FC1;174;33;194;120
197981-54_NORTE_P1_png.rf.49b5b5a0050dfe66b75909848c639a78.jpg;920;640;FI;256;321;294;416
197985-36_NORTE_P1_png.rf.eb8facd0daffa68ea5e7ef82586f7411.jpg;920;640;FI;171;6;314;141
197985-36_NORTE_P1_png.rf.eb8facd0daffa68ea5e7ef82586f7411.jpg;920;640;FI;169;323;312;528
197985-36_NORTE_P1_png.rf.eb8facd0daffa68ea5e7ef82586f7411.jpg;920;640;TLC-FC1;748;324;777;432
197985-36_NORTE_P1_png.rf.eb8facd0daffa68ea5e7ef82586f7411.jpg;920;640;TLC-FC1;743;498;767;552
197985-36_NORTE_P1_png.rf.eb8facd0daffa68ea5e7ef82586f7411.jpg;920;640;TLC-FC1;238;587;255;640
197985-36_NORTE_P1_png.rf.eb8facd0daffa68ea5e7ef82586f7411.jpg;920;640;FI;706;342;735;437
197985-36_NORTE_P1_png.rf.eb8facd0daffa68ea5e7ef82586f7411.jpg;920;640;FI;802;501;819;564
198221-6_NORTE_P1_png.rf.893dc7a030d67200f0c42acb8eb14a43.jpg;920;640;TLL-FC1;186;254;229;638
198225-35_NORTE_P1_png.rf.fbcd59ae28a802f9d64f244afc2f3dbc.jpg;920;640;J;119;7;267;626
198225-35_NORTE_P1_png.rf.fbcd59ae28a802f9d64f244afc2f3dbc.jpg;920;640;TLC-FC1;711;310;758;609
198225-35_NORTE_P1_png.rf.fbcd59ae28a802f9d64f244afc2f3dbc.jpg;920;640;TLC-FC1;658;9;680;149
198265-84_NORTE_P1_png.rf.1c3743211298b217f54b557306dc8aca.jpg;920;640;TLC-FC2;183;206;198;293
198265-84_NORTE_P1_png.rf.1c3743211298b217f54b557306dc8aca.jpg;920;640;TLC-FC2;144;31;175;230
198265-84_NORTE_P1_png.rf.1c3743211298b217f54b557306dc8aca.jpg;920;640;TLC-FC2;203;311;210;404
198265-84_NORTE_P1_png.rf.1c3743211298b217f54b557306dc8aca.jpg;920;640;TLC-FC2;185;480;207;630
198265-84_NORTE_P1_png.rf.1c3743211298b217f54b557306dc8aca.jpg;920;640;TLC-FC2;164;561;176;640
198265-84_NORTE_P1_png.rf.1c3743211298b217f54b557306dc8aca.jpg;920;640;TLC-FC2;188;419;201;494
198299-9_NORTE_P1_png.rf.b7042ad5131951fdfe120ca91cf81b3a.jpg;920;640;TLL-FC1;102;68;156;392
198299-9_NORTE_P1_png.rf.b7042ad5131951fdfe120ca91cf81b3a.jpg;920;640;TLC-FC1;590;353;642;624
198299-9_NORTE_P1_png.rf.b7042ad5131951fdfe120ca91cf81b3a.jpg;920;640;TLC-FC1;133;503;188;625
198299-9_NORTE_P1_png.rf.b7042ad5131951fdfe120ca91cf81b3a.jpg;920;640;TLC-FC1;75;537;124;635
198303-88_NORTE_P1_png.rf.b53becc8a94d2b641d0d2df31aec5fe1.jpg;920;640;TLC-FC1;132;510;191;640
198303-88_NORTE_P1_png.rf.b53becc8a94d2b641d0d2df31aec5fe1.jpg;920;640;TLC-FC1;135;373;176;486
198303-88_NORTE_P1_png.rf.b53becc8a94d2b641d0d2df31aec5fe1.jpg;920;640;TLC-FC1;97;219;128;327
198341-5_NORTE_P1_png.rf.647f6352cdbbb3d042c1b819b50fe6a9.jpg;920;640;FI;58;103;226;640
198419-6_NORTE_P1_png.rf.d74f3671532f62859952ba552f12dfa4.jpg;920;640;FI;151;239;268;640
198419-6_NORTE_P1_png.rf.d74f3671532f62859952ba552f12dfa4.jpg;920;640;TLC-FC1;177;85;205;191
198423-53_NORTE_P1_png.rf.250503792a42d389892765763347063c.jpg;920;640;TLL-FC1;190;188;224;640
198458-52_NORTE_P1_png.rf.1cfd6906fb0ee3aa74247f4e89c7f146.jpg;920;640;TLC-FC1;709;28;742;259
198466-16_NORTE_P1_png.rf.6b0062a283db0edc625b70354c4a9887.jpg;920;640;FI;119;251;258;407
198466-16_NORTE_P1_png.rf.6b0062a283db0edc625b70354c4a9887.jpg;920;640;FI;113;490;244;630
198466-16_NORTE_P1_png.rf.6b0062a283db0edc625b70354c4a9887.jpg;920;640;FI;233;402;273;501
198499-4_NORTE_P1_png.rf.61c462c1e63438a0f547eea0d4b7ae90.jpg;920;640;FI;61;53;279;89
198503-05_NORTE_P1_png.rf.5a1a361145635daccc94726121abff39.jpg;920;640;TLC-FC2;700;380;745;468
198503-05_NORTE_P1_png.rf.5a1a361145635daccc94726121abff39.jpg;920;640;FI;115;84;208;355
198503-05_NORTE_P1_png.rf.5a1a361145635daccc94726121abff39.jpg;920;640;TLC-FC1;177;384;222;566
198540-4_NORTE_P1_png.rf.86db0f672508126b5ad7b49e0cd30137.jpg;920;640;TLC-FC2;644;182;691;359
198540-4_NORTE_P1_png.rf.86db0f672508126b5ad7b49e0cd30137.jpg;920;640;TLC-FC2;726;9;751;90
198544-19_NORTE_P1_png.rf.1b5f1a111222a99b66d4e6248c734859.jpg;920;640;TLC-FC2;205;459;224;541
198544-19_NORTE_P1_png.rf.1b5f1a111222a99b66d4e6248c734859.jpg;920;640;TLC-FC2;189;552;212;639
198544-19_NORTE_P1_png.rf.1b5f1a111222a99b66d4e6248c734859.jpg;920;640;FI;132;42;257;351
198544-19_NORTE_P1_png.rf.1b5f1a111222a99b66d4e6248c734859.jpg;920;640;FI;97;370;189;628
198619-06_NORTE_P1_png.rf.1bad52567ad304b2c30792e8497c9a10.jpg;920;640;J;23;0;227;640
198619-06_NORTE_P1_png.rf.1bad52567ad304b2c30792e8497c9a10.jpg;920;640;TLC-FC2;635;186;653;304
198619-06_NORTE_P1_png.rf.1bad52567ad304b2c30792e8497c9a10.jpg;920;640;TLC-FC2;643;489;656;610
198623-04_NORTE_P1_png.rf.12d694b2fbbf027b095fc6a452cfdac3.jpg;920;640;J;64;0;243;640
198623-04_NORTE_P1_png.rf.12d694b2fbbf027b095fc6a452cfdac3.jpg;920;640;TLC-FC2;644;3;673;45
198623-04_NORTE_P1_png.rf.12d694b2fbbf027b095fc6a452cfdac3.jpg;920;640;TLC-FC2;654;74;677;142
198623-04_NORTE_P1_png.rf.12d694b2fbbf027b095fc6a452cfdac3.jpg;920;640;TLC-FC2;649;172;681;228
198623-04_NORTE_P1_png.rf.12d694b2fbbf027b095fc6a452cfdac3.jpg;920;640;TLC-FC2;656;269;675;351
198623-04_NORTE_P1_png.rf.12d694b2fbbf027b095fc6a452cfdac3.jpg;920;640;TLC-FC2;653;365;670;403
198623-04_NORTE_P1_png.rf.12d694b2fbbf027b095fc6a452cfdac3.jpg;920;640;TLC-FC2;679;437;690;484
198623-04_NORTE_P1_png.rf.12d694b2fbbf027b095fc6a452cfdac3.jpg;920;640;FI;681;561;698;614
198623-04_NORTE_P1_png.rf.12d694b2fbbf027b095fc6a452cfdac3.jpg;920;640;FI;644;552;655;607
198659-25_NORTE_P1_png.rf.9a9ff3332bff9b4d8bca06bbc293b72e.jpg;920;640;J;41;0;215;625
198663-3_NORTE_P1_png.rf.e4fbda775ebf7801630759f4135815dd.jpg;920;640;J;20;0;294;640
198663-3_NORTE_P1_png.rf.e4fbda775ebf7801630759f4135815dd.jpg;920;640;FI;624;0;725;640
198705-19_NORTE_P1_png.rf.8e41e31b845d924174481495b0a4cbf3.jpg;920;640;TLL-FC2;104;0;131;295
198705-19_NORTE_P1_png.rf.8e41e31b845d924174481495b0a4cbf3.jpg;920;640;J;63;196;217;640
198705-19_NORTE_P1_png.rf.8e41e31b845d924174481495b0a4cbf3.jpg;920;640;TLC-FC2;640;234;659;360
198705-19_NORTE_P1_png.rf.8e41e31b845d924174481495b0a4cbf3.jpg;920;640;TLC-FC2;632;488;651;569
198818-31_NORTE_P1_png.rf.216f9fb1cb5d3f50ff02225c23980fa6.jpg;920;640;TLC-FC1;182;341;201;485
198985-46_NORTE_P1_png.rf.fd5dc3892c92518bdc96069adc60987d.jpg;920;640;TLL-FC1;834;0;893;356
199500-96_NORTE_P1_png.rf.1db63d5423340c8dda1f9e2e4c42b5af.jpg;920;640;TLC-FC1;876;47;898;205
199500-96_NORTE_P1_png.rf.1db63d5423340c8dda1f9e2e4c42b5af.jpg;920;640;TLC-FC2;842;0;865;148
199504-88_NORTE_P1_png.rf.7582fecb8dbb307345d06a6209c7850b.jpg;920;640;FI;747;62;768;197
199504-88_NORTE_P1_png.rf.7582fecb8dbb307345d06a6209c7850b.jpg;920;640;TLC-FC1;861;120;915;529
199546-26_NORTE_P1_png.rf.eb89e06566a5600bcf337e7367d9f3f9.jpg;920;640;TLC-FC1;864;512;898;638
199739-96_NORTE_P1_png.rf.c77dd8ccd2f5d0fbf11a02209fe9a739.jpg;920;640;FI;125;486;241;570
199905-15_NORTE_P1_png.rf.fcae0545dbcf4d3a9bff787354bc5043.jpg;920;640;TLC-FC1;216;18;240;118
200183-76_NORTE_P1_png.rf.453d7f25bc53e0ee0748da73c4256794.jpg;920;640;TLC-FC1;27;395;55;574
200260-99_NORTE_P1_png.rf.c9441e14babd7a8f3cd80eb120a05959.jpg;920;640;TLC-FC1;370;280;391;527
200264-66_NORTE_P1_png.rf.9816ee2f98de0adb8d74484fa07bb2c3.jpg;920;640;TLC-FC2;363;362;380;428
200264-66_NORTE_P1_png.rf.9816ee2f98de0adb8d74484fa07bb2c3.jpg;920;640;TLC-FC2;390;102;409;203
200264-66_NORTE_P1_png.rf.9816ee2f98de0adb8d74484fa07bb2c3.jpg;920;640;TLC-FC2;368;471;381;559
200264-66_NORTE_P1_png.rf.9816ee2f98de0adb8d74484fa07bb2c3.jpg;920;640;TLC-FC2;376;294;393;368
200345-22_NORTE_P1_png.rf.c2d7dc93c06a16907b4acdf59fb4a7be.jpg;920;640;TLL-FC1;64;6;92;519
200579-67_NORTE_P1_png.rf.0c10799e69d75cbb6901e1a0dce88e3a.jpg;920;640;TLL-FC2;143;309;197;636
200579-67_NORTE_P1_png.rf.0c10799e69d75cbb6901e1a0dce88e3a.jpg;920;640;TLL-FC2;828;137;841;640
200623-73_NORTE_P1_png.rf.a94580f881fceb603b2a12b551a12c76.jpg;920;640;TLC-FC2;153;536;187;624
200623-73_NORTE_P1_png.rf.a94580f881fceb603b2a12b551a12c76.jpg;920;640;TLC-FC2;137;214;191;525
200623-73_NORTE_P1_png.rf.a94580f881fceb603b2a12b551a12c76.jpg;920;640;TLC-FC1;131;151;186;215
200658-46_NORTE_P1_png.rf.00b6f6fc54e4854d0aadac6ecca6d62c.jpg;920;640;TLC-FC1;885;15;920;357
200900-42_NORTE_P1_png.rf.cb7720aeb2e542b1196e45c819ddae86.jpg;920;640;TLC-FC2;109;484;163;640
200900-42_NORTE_P1_png.rf.cb7720aeb2e542b1196e45c819ddae86.jpg;920;640;TLL-FC1;0;1;19;640
200903-93_NORTE_P1_png.rf.620ea574090ca2b95c46d81518024ccf.jpg;920;640;TLL-FC2;134;0;178;636
200944-3_NORTE_P1_png.rf.34d13ed943d3cfc9fa37dcac5b645c87.jpg;920;640;TLL-FC2;75;0;139;639
200979-41_NORTE_P1_png.rf.5657eb09bd8d365b5cfc09aafa5adbef.jpg;920;640;TLC-FC1;69;505;95;640
200979-41_NORTE_P1_png.rf.5657eb09bd8d365b5cfc09aafa5adbef.jpg;920;640;TLC-FC1;23;415;65;513
200979-41_NORTE_P1_png.rf.5657eb09bd8d365b5cfc09aafa5adbef.jpg;920;640;FI;72;191;89;285
200986-37_NORTE_P1_png.rf.a7830401abc737ba0b4051f7c36aa070.jpg;920;640;TLC-FC2;58;471;87;635
201064-33_NORTE_P1_png.rf.9f911b335064fc42a7a8bb9fc6edad91.jpg;920;640;FI;561;248;595;375
201260-22_NORTE_P1_png.rf.30cad3cd28273b25b5e1ada5db9999bb.jpg;920;640;FI;64;34;88;113
201263-88_NORTE_P1_png.rf.b70edae4525e6d9693edde523f1202d8.jpg;920;640;TLL-FC1;112;8;151;350
201263-88_NORTE_P1_png.rf.b70edae4525e6d9693edde523f1202d8.jpg;920;640;TLC-FC1;94;252;117;439
201263-88_NORTE_P1_png.rf.b70edae4525e6d9693edde523f1202d8.jpg;920;640;TLC-FC1;86;454;125;640
201420-69_NORTE_P1_png.rf.6fbde1341d5a94a550be2798d4969376.jpg;920;640;J;628;127;772;334
201500-29_NORTE_P1_png.rf.2efe590db8b04c2bc684b8f152d6c502.jpg;920;640;TLC-FC1;68;2;94;197
201500-29_NORTE_P1_png.rf.2efe590db8b04c2bc684b8f152d6c502.jpg;920;640;TLC-FC1;65;319;100;523
201543-05_NORTE_P1_png.rf.6a9db08af59a761b8dd7ae0a2fb21bd2.jpg;920;640;TLC-FC2;99;382;130;532
201543-05_NORTE_P1_png.rf.6a9db08af59a761b8dd7ae0a2fb21bd2.jpg;920;640;TLC-FC1;108;576;131;640
201658-9_NORTE_P1_png.rf.e0a9ee8a5ada30d1757147a439afec0b.jpg;920;640;R;854;4;920;640
201699-94_NORTE_P1_png.rf.cf68f38f63f383a6178349f88c36e07e.jpg;920;640;TLC-FC1;10;107;220;202
201739-87_NORTE_P1_png.rf.265611cb96f6584de66ba9e0b45d31a3.jpg;920;640;TLC-FC1;17;459;41;638
201739-87_NORTE_P1_png.rf.265611cb96f6584de66ba9e0b45d31a3.jpg;920;640;TLC-FC1;21;231;59;446
201739-87_NORTE_P1_png.rf.265611cb96f6584de66ba9e0b45d31a3.jpg;920;640;TLC-FC1;23;78;50;219
201743-94_NORTE_P1_png.rf.3f902a9f750e058302b3e7053a7dff76.jpg;920;640;FI;0;0;98;477
201819-2_NORTE_P1_png.rf.29ba513b5d403b067ad80c8fa725411d.jpg;920;640;TLC-FC2;11;304;37;456
201819-2_NORTE_P1_png.rf.29ba513b5d403b067ad80c8fa725411d.jpg;920;640;TLC-FC1;48;194;66;281
201819-2_NORTE_P1_png.rf.29ba513b5d403b067ad80c8fa725411d.jpg;920;640;TLC-FC1;77;80;105;215
201819-2_NORTE_P1_png.rf.29ba513b5d403b067ad80c8fa725411d.jpg;920;640;TLC-FC1;49;3;66;106
201819-2_NORTE_P1_png.rf.29ba513b5d403b067ad80c8fa725411d.jpg;920;640;TLC-FC2;10;149;25;216
201826-48_NORTE_P1_png.rf.bf9a349a0f2e4630912395ff41da8d46.jpg;920;640;J;0;1;145;640
202023-36_NORTE_P1_png.rf.8ac90548ec289d0403228cbcd6037519.jpg;920;640;R;856;5;920;640
202023-36_NORTE_P1_png.rf.8ac90548ec289d0403228cbcd6037519.jpg;920;640;J;797;339;866;637
202058-38_NORTE_P1_png.rf.4f9664150245cc2ac48c949cea9bf43c.jpg;920;640;FI;866;247;891;353
202058-38_NORTE_P1_png.rf.4f9664150245cc2ac48c949cea9bf43c.jpg;920;640;FI;888;391;918;640
202058-38_NORTE_P1_png.rf.4f9664150245cc2ac48c949cea9bf43c.jpg;920;640;TLC-FC1;899;7;912;69
202066-33_NORTE_P1_png.rf.67b26a5f70c4fd48d5e55fe7992b0ae1.jpg;920;640;R;866;0;920;514
202066-33_NORTE_P1_png.rf.67b26a5f70c4fd48d5e55fe7992b0ae1.jpg;920;640;TLL-FC2;879;0;912;336
202341-8_NORTE_P1_png.rf.75c99647d59331817e67f06b9df60eb6.jpg;920;640;TLC-FC1;17;84;61;142
202540-29_NORTE_P1_png.rf.70737600b7e5697d1d73b8cdf0058469.jpg;920;640;J;0;259;264;640
202619-25_NORTE_P1_png.rf.4bcadd4785f88edd56969f0ae0381d16.jpg;920;640;J;40;3;202;640
202986-56_NORTE_P1_png.rf.a145effca9d010b97085282bca42b091.jpg;920;640;TLL-FC1;840;128;920;600
203060-84_NORTE_P1_png.rf.74beaf39ce9e6f1448fa407b7a5ec457.jpg;920;640;TLC-FC2;297;452;333;640
203060-84_NORTE_P1_png.rf.74beaf39ce9e6f1448fa407b7a5ec457.jpg;920;640;TLC-FC2;148;560;172;640
203146-5_NORTE_P1_png.rf.6b6175dd66124567b8db69f4a8664447.jpg;920;640;TLC-FC1;879;259;911;520
203300-62_NORTE_P1_png.rf.12fdb9d3c10ed309fdcdac64525c763c.jpg;920;640;TLC-FC2;888;0;911;229
203385-88_NORTE_P1_png.rf.5ff964d352d3786d1a153d81fdb3a202.jpg;920;640;FI;72;60;281;394
203385-88_NORTE_P1_png.rf.5ff964d352d3786d1a153d81fdb3a202.jpg;920;640;TLC-FC1;120;579;160;640
203424-21_NORTE_P1_png.rf.0a860709e03ff1c8188a648101a551e5.jpg;920;640;J;120;8;205;640
203461-8_NORTE_P1_png.rf.88a2987948a926e2e0967e6806076fe4.jpg;920;640;J;53;0;404;631
203465-26_NORTE_P1_png.rf.4e20442538662eff95bab393a91cbac5.jpg;920;640;J;575;0;893;640
203465-26_NORTE_P1_png.rf.4e20442538662eff95bab393a91cbac5.jpg;920;640;FI;67;0;376;640
203579-42_NORTE_P1_png.rf.068179ed845fe57cee63e9b8c004cc5d.jpg;920;640;FI;618;299;711;412
203579-42_NORTE_P1_png.rf.068179ed845fe57cee63e9b8c004cc5d.jpg;920;640;FI;609;47;657;139
203579-42_NORTE_P1_png.rf.068179ed845fe57cee63e9b8c004cc5d.jpg;920;640;FI;535;496;684;629
203583-2_NORTE_P1_png.rf.e14ee96f210478d8ef3cf96bee349889.jpg;920;640;FI;513;0;826;640
203659-2_NORTE_P1_png.rf.634fda5e4d8d2856ae26de5c1ea0c4e7.jpg;920;640;FI;37;57;192;365
203659-2_NORTE_P1_png.rf.634fda5e4d8d2856ae26de5c1ea0c4e7.jpg;920;640;FI;23;458;251;637
203738-69_NORTE_P1_png.rf.c59eb812eddbacc31df23cb6913e5041.jpg;920;640;FI;35;502;256;640
203784-46_NORTE_P1_png.rf.e04931f24fcc3a23d40d73019981b7b9.jpg;920;640;E;0;150;91;456
203784-46_NORTE_P1_png.rf.e04931f24fcc3a23d40d73019981b7b9.jpg;920;640;TLC-FC2;1;278;20;394
203784-46_NORTE_P1_png.rf.e04931f24fcc3a23d40d73019981b7b9.jpg;920;640;TLC-FC2;128;266;137;325
203784-46_NORTE_P1_png.rf.e04931f24fcc3a23d40d73019981b7b9.jpg;920;640;TLC-FC2;141;194;158;255
203784-46_NORTE_P1_png.rf.e04931f24fcc3a23d40d73019981b7b9.jpg;920;640;TLC-FC2;108;162;134;233
203820-76_NORTE_P1_png.rf.5f0ca85f6d5834283c291e0c6b214c0a.jpg;920;640;J;546;60;815;628
203820-76_NORTE_P1_png.rf.5f0ca85f6d5834283c291e0c6b214c0a.jpg;920;640;FI;47;13;296;356
203824-35_NORTE_P1_png.rf.0481fe6c3f8dec10e4d673ca13ff9138.jpg;920;640;J;562;6;804;640
203824-35_NORTE_P1_png.rf.0481fe6c3f8dec10e4d673ca13ff9138.jpg;920;640;FI;98;4;277;633
203859-26_NORTE_P1_png.rf.9971270f49df36c3e8477842c47c7eed.jpg;920;640;FI;0;0;328;632
203859-26_NORTE_P1_png.rf.9971270f49df36c3e8477842c47c7eed.jpg;920;640;FI;596;23;839;640
203863-02_NORTE_P1_png.rf.0b2b111a7bca6ca3308382fb2cb022c0.jpg;920;640;TLC-FC2;74;0;129;316
203863-02_NORTE_P1_png.rf.0b2b111a7bca6ca3308382fb2cb022c0.jpg;920;640;FI;567;406;735;616
204019-11_NORTE_P1_png.rf.b633dadb58a049aa60b737054eee0f72.jpg;920;640;TLC-FC1;91;327;119;447
204019-11_NORTE_P1_png.rf.b633dadb58a049aa60b737054eee0f72.jpg;920;640;FI;148;522;209;640
204026-24_NORTE_P1_png.rf.095961ad2c8a53a7c3be272e3f3157d2.jpg;920;640;TLL-FC1;66;151;156;496
204066-43_NORTE_P1_png.rf.c6ed5ad915ef35e4f6de7e6c01bb010a.jpg;920;640;TLC-FC1;667;259;702;425
204106-12_NORTE_P1_png.rf.abfa0eb0b5b3effe1523f774e74046ee.jpg;920;640;FI;52;0;310;526
204140-78_NORTE_P1_png.rf.623998a82715a0feb0ac5fe1c338119b.jpg;920;640;D;0;360;218;640
204144-69_NORTE_P1_png.rf.f0220c73ffae66cb5aae3162e363e2be.jpg;920;640;FI;653;410;687;520
204144-69_NORTE_P1_png.rf.f0220c73ffae66cb5aae3162e363e2be.jpg;920;640;FI;626;522;658;565
204144-69_NORTE_P1_png.rf.f0220c73ffae66cb5aae3162e363e2be.jpg;920;640;J;37;184;254;640
204144-69_NORTE_P1_png.rf.f0220c73ffae66cb5aae3162e363e2be.jpg;920;640;TLC-FC2;113;112;162;179
204300-28_NORTE_P1_png.rf.b7417d8877538ac45ac94d2b042f2a1e.jpg;920;640;J;450;125;670;413
204304-03_NORTE_P1_png.rf.38b22f193bfc1107d65eb653dcfef6b8.jpg;920;640;TLC-FC1;507;198;561;452
204339-62_NORTE_P1_png.rf.b25f8b4c9cf6ca55d620c3fbcd586b86.jpg;920;640;R;878;207;920;637
204624-38_NORTE_P1_png.rf.db658b03a021e34b424c51cb085b3a28.jpg;920;640;TLL-FC2;108;0;127;634
204983-28_NORTE_P1_png.rf.b0ef0e5c320437148747a304ed36c91c.jpg;920;640;TLC-FC2;243;394;276;505
205145-26_NORTE_P1_png.rf.7bef74514f4dadf9d43d10212fd0895a.jpg;920;640;TLL-FC1;196;0;213;640
205145-26_NORTE_P1_png.rf.7bef74514f4dadf9d43d10212fd0895a.jpg;920;640;TLL-FC2;41;0;66;640
205145-26_NORTE_P1_png.rf.7bef74514f4dadf9d43d10212fd0895a.jpg;920;640;TLC-FC1;778;14;821;118
205178-37_NORTE_P1_png.rf.9729fb0597da64b2a6a5589f671b0abb.jpg;920;640;TLL-FC2;134;0;153;639
205187-18_NORTE_P1_png.rf.809dd8a69b1db0d5bdff2a54f8da8a17.jpg;920;640;TLC-FC1;141;0;162;640
205425-28_NORTE_P1_png.rf.d68319fa98d99ffabfc2aaef4ff68496.jpg;920;640;FI;876;131;920;243
205784-59_NORTE_P1_png.rf.0d264b59b7e7d19c776b51f501773e90.jpg;920;640;TLL-FC1;887;3;920;339
205984-81_NORTE_P1_png.rf.0e9bbf2a1052f814d125fa22625fca80.jpg;920;640;TLC-FC1;533;58;548;640
206106-8_NORTE_P1_png.rf.54d97e035e1af241f8968f9363363e7f.jpg;920;640;TLC-FC1;750;496;792;619
206106-8_NORTE_P1_png.rf.54d97e035e1af241f8968f9363363e7f.jpg;920;640;TLC-FC2;883;525;920;640
206143-96_NORTE_P1_png.rf.582e4c38785a02dc3c02f4810c793a8e.jpg;920;640;FI;810;9;920;346
206179-28_NORTE_P1_png.rf.aa867bd9d6357c2ca7c764a17d711e1b.jpg;920;640;FI;88;27;347;324
206179-28_NORTE_P1_png.rf.aa867bd9d6357c2ca7c764a17d711e1b.jpg;920;640;FI;208;589;318;640
206219-07_NORTE_P1_png.rf.d2b46746f619d5fa739af8a3ffe4e102.jpg;920;640;TLC-FC1;48;313;81;640
206219-07_NORTE_P1_png.rf.d2b46746f619d5fa739af8a3ffe4e102.jpg;920;640;TLC-FC1;61;121;96;297
206219-07_NORTE_P1_png.rf.d2b46746f619d5fa739af8a3ffe4e102.jpg;920;640;TLC-FC1;883;177;920;542
206223-04_NORTE_P1_png.rf.16562484cf2044965bfd3b1987832d59.jpg;920;640;R;814;0;850;640
206223-04_NORTE_P1_png.rf.16562484cf2044965bfd3b1987832d59.jpg;920;640;TLL-FC2;858;0;908;557
206223-04_NORTE_P1_png.rf.16562484cf2044965bfd3b1987832d59.jpg;920;640;TLC-FC1;0;27;26;193
206266-39_NORTE_P1_png.rf.f289d9bed2089009944bbeb5b4095c2a.jpg;920;640;TLL-FC2;845;3;869;431
206266-39_NORTE_P1_png.rf.f289d9bed2089009944bbeb5b4095c2a.jpg;920;640;TLC-FC2;875;1;902;255
206266-39_NORTE_P1_png.rf.f289d9bed2089009944bbeb5b4095c2a.jpg;920;640;R;865;419;895;640
206266-39_NORTE_P1_png.rf.f289d9bed2089009944bbeb5b4095c2a.jpg;920;640;TLC-FC1;0;1;16;208
206300-21_NORTE_P1_png.rf.d2b8f691516d9aa771ea842e10b74163.jpg;920;640;TLL-FC2;9;0;20;638
206300-21_NORTE_P1_png.rf.d2b8f691516d9aa771ea842e10b74163.jpg;920;640;TLC-FC2;631;457;668;632
206300-21_NORTE_P1_png.rf.d2b8f691516d9aa771ea842e10b74163.jpg;920;640;TLC-FC2;621;70;653;285
206303-72_NORTE_P1_png.rf.53b198bf9eebbbc9d338c56dae232c38.jpg;920;640;TLL-FC2;16;0;33;638
206303-72_NORTE_P1_png.rf.53b198bf9eebbbc9d338c56dae232c38.jpg;920;640;TLC-FC2;618;85;658;322
206340-38_NORTE_P1_png.rf.2448edb214cc6ba2353a720b5f021f7a.jpg;920;640;TLL-FC2;18;0;36;637
206340-38_NORTE_P1_png.rf.2448edb214cc6ba2353a720b5f021f7a.jpg;920;640;J;526;67;747;464
206380-92_NORTE_P1_png.rf.6dc4fca855b2650470230fbb087ac732.jpg;920;640;TLC-FC2;10;390;45;640
206380-92_NORTE_P1_png.rf.6dc4fca855b2650470230fbb087ac732.jpg;920;640;TLC-FC2;0;0;27;196
206418-76_NORTE_P1_png.rf.c97e2c9aa4f806ac46d4cb28c7680501.jpg;920;640;FI;482;273;624;565
206418-76_NORTE_P1_png.rf.c97e2c9aa4f806ac46d4cb28c7680501.jpg;920;640;FI;635;210;689;360
